mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
1,1,1,25,3609,3,12,2258.01,121543.4,1767.55,181,4,0,3
1,0,1,34,4629,3,12,12754,1514.63,0,187,6,4,3
1,0,1,25,3687,3,12,898.06,1884.7,1795.5,169,15,0,2
1,55,1,35,4083,112,0,6000,24899,7192.68,197,4,0,3
1,0,2,35,5452,3,0,5000,6548.74,6049.64,218,14,0,0
1,0,1,43,4843,6,12,2000,2001.64,4605.86,186,4,0,3
1,27,1,45,7857,3,12,1200,121543.4,384.19,170,15,1,0
1,0,1,29,5360,26,11,2500,2051.86,5923.59,202,6,0,3
1,0,2,36,4295,36,12,10000,12326.35,2333.77,216,2,1,3
1,24,2,35,5605,21,12,2433.87,475.04,9146.88,206,25,0,2
1,0,1,28,4130,3,12,1668.98,121543.4,5094.32,171,7,0,2
1,0,1,39,5360,3,12,915.75,121543.4,5829.52,191,13,0,0
1,0,1,37,4629,3,12,1700,121543.4,1197.52,182,2,0,2
1,27,2,45,3656,3,12,2500,1600,5022.27,216,15,1,2
1,0,2,58,6456,71,9,10000,121543.4,0,210,15,0,2
1,0,1,35,4813,9,12,3500,121543.4,948.82,202,20,0,3
1,24,1,27,4478,28,12,3000,6543.54,1210.04,189,15,2,3
1,0,1,34,5635,3,12,1000,121543.4,15068.32,177,12,0,2
1,26,1,31,5240,17,0,4720,20520.78,742.26,180,13,0,3
1,0,1,27,4782,39,12,2100,3320,2415.44,194,8,0,3
1,0,2,26,4273,3,12,1284.86,800,6068.95,190,11,0,2
1,0,2,30,5148,3,12,1420,360.21,0.5,194,12,1,2
1,0,1,31,3912,3,12,1586.86,2616.21,2617.63,177,15,1,2
1,0,1,40,4386,3,12,1200,121543.4,4879.47,207,2,1,3
1,0,1,47,5725,8,12,814.46,121543.4,1776.25,178,15,0,2
1,0,1,28,4144,16,6,1400,1428.02,0.5,185,2,0,3
1,0,1,55,3836,3,11,1509.12,121543.4,619.1,180,15,0,2
1,24,1,28,5360,22,12,1030,10035.36,338.28,175,13,1,2
1,0,1,26,4629,16,0,1454.75,1994.59,334.39,173,14,0,3
1,0,2,28,4629,3,12,1200,121543.4,5090.71,213,8,0,2
1,0,2,45,5756,12,12,4998.44,3365.96,2957.96,176,11,1,2
1,0,1,37,4570,3,12,1538,121543.4,964.66,170,19,0,0
1,0,1,25,4417,3,7,5130,121543.4,0.5,198,15,0,2
1,0,1,25,4417,3,7,5130,121543.4,0.5,198,15,0,2
1,0,1,34,4629,7,9,2400,121543.4,8797.08,202,15,0,3
1,22,1,26,4233,22,12,1500,3193.65,894.07,171,15,0,2
1,27,2,30,4264,30,12,8450,4077.87,382.9,233,13,3,3
1,1,2,29,4263,3,12,1100,121543.4,327.62,187,10,0,2
1,0,1,22,3991,3,5,1000,121543.4,0.5,158,13,0,3
1,0,2,31,4973,42,12,733.1,2429.6,490.62,213,16,1,2
1,0,1,35,4095,18,12,1112.6,3350.15,5653.69,177,15,1,2
1,0,1,28,4690,15,12,2630,350,349.81,190,12,0,2
1,2,1,21,4067,3,12,905.55,121543.4,4501.65,178,20,0,3
1,54,1,26,4990,39,12,619.79,1235,461.13,160,15,2,0
1,0,1,27,3595,8,12,616.24,2398,2293.28,183,15,0,3
1,0,2,48,10657,3,12,14000,1856.34,0.5,183,8,0,0
1,2,1,31,5056,49,12,1600,1356.29,471.3,181,15,2,3
1,17,1,32,5666,63,12,2400,8828.21,2848.52,200,15,1,3
1,0,1,36,5360,22,12,1050,3656.81,0.5,177,15,0,2
1,0,1,32,4690,3,3,2170,121543.4,30038.4,186,5,0,3
1,4,1,29,4052,3,12,3000,14830.34,3500.19,192,7,0,2
1,28,1,36,4448,3,12,2100,121543.4,271.65,194,15,1,2
1,1,2,55,3718,13,12,1440.67,1500,4229.47,215,7,0,2
1,23,2,35,6090,3,12,1101.31,121543.4,2738.56,196,25,1,2
1,0,2,31,4356,3,12,1580,121543.4,5274.5,196,15,0,2
1,1,1,22,3945,3,12,1100,121543.4,420.12,156,12,0,2
1,2,1,36,5452,18,12,1060.81,800,2945.61,196,15,1,2
1,22,1,26,5909,21,12,1772.94,7458.38,445.35,174,11,0,2
1,2,1,29,6090,3,12,1937.08,8990.64,4283.15,180,15,0,2
1,0,2,27,3939,3,12,820.61,1074.03,950.18,188,25,1,2
1,0,1,28,4598,29,12,950,5444.77,0.5,188,15,0,2
1,1,1,34,3991,3,8,1100,2245.6,1348.48,177,20,1,2
1,2,2,29,4697,3,12,1400.99,121543.4,1355.52,194,11,1,2
1,0,1,28,4113,10,5,2150,4800,4348.97,200,2,0,3
1,2,1,27,4021,33,12,3000,19020.62,20993.89,194,13,1,3
1,53,1,35,4113,17,12,1300,4783.95,0.5,204,15,2,3
1,3,1,32,4721,13,10,3025,6027.25,1220.54,195,15,1,3
1,0,1,32,4837,3,12,910.72,121543.4,7314.75,175,15,0,2
1,23,1,30,5087,13,12,800,936.22,0.5,207,15,0,2
1,0,1,30,4539,3,1,4766,10109.15,5853.33,180,15,0,3
1,0,1,41,6548,18,12,3089,855.12,2305.12,212,15,0,2
1,0,2,25,4781,3,12,924.47,1123.3,1255.37,188,12,1,2
1,0,2,29,4325,3,12,8625,19587.73,18000,214,15,1,3
1,0,1,25,4843,19,10,3135,9721.45,11005.18,194,15,0,3
1,1,1,30,3565,22,12,2400,5268,7865.1,192,4,0,2
1,0,1,45,4629,61,8,9000,76389.16,0.5,200,15,0,3
1,2,1,25,3595,3,10,1570,2468.76,2876.69,164,11,0,2
1,0,1,26,4233,8,12,629.08,2529.68,3432.01,170,15,0,3
1,1,1,24,4010,3,12,899.79,121543.4,2453,156,20,0,2
1,0,1,29,5970,19,12,457.02,5238.52,2149.9,175,20,1,2
1,0,1,31,6151,69,12,3517,27910.45,6584.75,212,15,0,3
1,0,2,47,4529,3,12,897.24,121543.4,2712.23,199,15,0,2
1,0,1,35,3626,3,12,1200,1268.92,1963.55,177,15,0,2
1,31,1,38,4874,3,11,1840,121543.4,1351.95,173,15,1,2
1,0,1,22,4356,3,12,900,121543.4,989.91,156,15,0,2
1,0,1,27,5878,22,12,3401.75,2937.41,0.5,206,13,1,3
1,0,2,47,3929,3,5,15000,9339.57,0.5,236,14,0,3
1,25,1,40,3840,22,0,8170,42573,12925.15,185,15,1,3
1,0,1,26,4751,37,12,2558.61,2400,9524.55,213,22,0,3
1,0,1,29,4935,25,12,5500,8385.03,982.99,216,15,1,3
1,0,1,37,8282,14,0,1600,121543.4,583.63,162,13,0,2
1,0,1,34,3687,3,12,680,121543.4,1885.71,194,11,3,2
1,0,1,28,4629,14,12,11300,6658.18,901.31,200,15,0,3
1,2,1,27,3796,11,12,716.44,700,1113.9,169,15,0,2
1,1,1,22,3494,3,12,729.18,121543.4,2180.47,156,23,0,2
1,0,1,36,4509,18,12,2500,6228.55,1528.29,202,15,0,3
1,0,1,39,4782,39,12,2000,3111.42,2711.99,182,15,0,2
1,2,1,44,6090,19,12,2800,5500,2755.07,205,15,2,3
1,0,1,28,4233,3,12,3000,6825,9084.11,214,15,1,3
1,0,2,31,7886,10,12,2000,6132.74,4643.13,204,15,0,2
1,0,2,43,4264,9,11,1562.55,1000,5350.9,197,16,0,2
1,0,1,28,4233,3,12,3000,6825,9084.11,214,15,1,3
1,0,1,40,5179,28,12,3258.44,3180,830.34,197,7,0,2
1,0,0,28,4647,3,12,701.49,121543.4,5390.55,197,15,0,2
1,27,1,36,4539,32,12,1200,9716.09,0.5,204,7,0,3
1,0,1,36,3503,1,12,2000,8289.55,255.59,197,15,1,3
1,1,1,29,3078,17,11,4000,17701.87,14457.24,200,20,1,3
1,2,2,30,3915,3,12,637.45,1056,1694.54,206,20,0,2
1,0,1,29,5694,3,0,2704,121543.4,0.5,173,11,0,3
1,24,1,34,5574,43,12,2900,834.52,533.29,188,2,0,3
1,0,1,29,5329,28,12,2000,2432.1,30.95,178,15,0,2
1,2,2,26,4021,3,12,628.84,1325,1549.29,188,15,0,2
1,2,1,23,3898,3,12,1153.78,121543.4,1736.23,175,20,0,2
1,0,1,32,4113,3,8,3150,935.25,214.58,185,13,1,2
1,0,1,35,6090,32,12,8600,16003.27,5909.56,194,7,2,2
1,2,1,37,4798,3,12,2400,121543.4,2966.97,194,12,0,2
1,0,1,59,7492,3,12,800,2103.95,0.5,167,7,2,0
1,2,2,41,6055,3,12,4705,121543.4,4837.42,204,16,0,3
1,0,1,58,7096,3,7,1200,7117.8,19759.25,202,15,1,3
1,0,1,26,4325,3,12,5261,121543.4,35.37,208,15,0,3
1,2,2,21,4113,3,12,1100,2195.54,2070.57,168,13,2,2
1,2,1,24,5209,3,12,4900,1030.93,4596.78,186,15,0,2
1,0,2,30,4083,1,12,12000,2500,57094.38,207,13,2,3
1,0,1,31,6396,46,12,2600,2252.88,1333.57,200,15,0,2
1,0,1,25,4025,10,12,878.27,4025.33,46.77,169,15,0,2
1,0,2,40,4093,3,12,1433.08,121543.4,4312.16,201,10,0,2
1,0,1,38,4935,7,0,5005,19926.45,6169.18,201,15,0,3
1,0,1,39,5635,20,0,1300,7388.56,0.5,177,15,0,3
1,0,2,38,4052,5,10,1055.69,3920,389.57,218,7,3,3
1,0,1,40,4083,8,12,1522.24,6539.35,3361.33,180,20,0,2
1,0,1,35,5513,39,12,3000,12684.11,0.5,190,13,0,3
1,0,1,48,4539,3,12,2000,121543.4,5206.37,200,7,4,3
1,28,1,29,3654,3,5,1300,121543.4,0.5,178,15,1,3
1,1,1,47,4083,2,12,1200,750,2656.35,173,15,0,2
1,2,2,29,4324,3,12,1009.31,121543.4,1238.87,185,15,0,0
1,6,1,45,11179,4,1,2992,6184.26,1232.89,195,15,0,2
1,0,2,52,10077,3,7,2000,121543.4,0.5,158,12,0,2
1,0,1,38,4935,9,12,3000,7882.02,47.11,194,15,0,2
1,0,1,37,5087,66,4,3050,1902.54,0.5,189,13,0,3
1,0,1,30,4904,3,12,3500,121543.4,4854.12,190,12,0,3
1,0,1,35,5909,3,12,783,488.99,124.36,148,15,1,2
1,0,1,45,4782,60,12,3000,7810.38,7803.88,205,15,0,3
1,1,1,35,4378,3,12,1079.24,121543.4,1568.15,170,15,0,2
1,2,1,26,5452,3,12,1100,121543.4,0.5,160,19,0,0
1,21,1,46,4629,17,12,950,200.17,13.82,180,15,0,2
1,0,1,36,4264,20,12,1760,6729.1,4120.11,182,6,1,2
1,1,2,40,3626,3,12,741.82,1053.75,1059.23,211,7,0,2
1,2,1,44,3636,3,12,1338.88,121543.4,7983.59,178,19,0,0
1,23,1,31,4006,19,12,2261.6,500,4446.16,192,6,4,2
1,2,1,45,3654,7,12,1988.42,2400,15513.91,197,15,0,2
1,0,1,33,8557,8,11,1100,7409.05,385.73,197,13,0,3
1,0,1,28,6029,3,12,1129.3,5120,1546.72,168,15,0,2
1,7,2,39,6852,3,12,2300,121543.4,0.5,213,2,0,2
1,0,1,29,4509,24,12,850,5301,587.19,175,15,1,2
1,0,1,42,5117,31,1,1700,12961.56,0.5,165,15,0,2
1,23,1,28,5270,18,12,1088.09,2700.69,5962.91,194,15,1,2
1,1,1,24,4029,3,12,1017.82,121543.4,0.5,154,11,0,0
1,0,1,39,4690,3,12,1400,3486.83,2461.16,182,15,0,2
1,0,1,31,3449,3,12,2110.89,121543.4,19640.03,190,15,0,0
1,0,2,26,3875,3,12,933.27,121543.4,714.32,181,15,0,2
1,0,1,38,5360,3,12,2200,121543.4,14404.63,194,12,0,2
1,0,2,22,4021,8,12,1350,3729.94,761.51,194,15,1,2
1,20,2,27,3626,43,12,2171,3566,17133.31,205,15,0,2
1,20,2,27,3626,43,12,2171,3566,17133.31,205,15,0,2
1,0,1,25,4356,3,8,700,2043.56,2936.26,177,15,0,3
1,9,1,26,3779,3,0,1100,7778,1416.98,171,15,1,3
1,2,1,26,3514,3,9,1367.51,1150,11492.72,177,4,0,3
1,0,1,41,4012,3,10,800,6379.61,1582.42,160,13,0,2
1,1,1,24,3718,3,12,1259.24,121543.4,4358.34,156,19,0,2
1,2,2,43,4233,3,12,3563.68,121543.4,20614.89,216,20,0,2
1,0,1,41,5391,35,0,2500,29677.13,2159.99,185,4,0,3
1,0,1,39,4904,14,12,803.52,1500,3593.05,177,14,0,2
1,0,1,26,4509,20,12,6000,121543.4,0.5,179,6,0,2
1,6,1,33,5694,3,6,1400,121543.4,20584.06,193,10,0,3
1,2,1,31,6821,3,12,1000,1.59,0.5,208,20,0,3
1,0,1,27,4264,3,12,2200,1300,6907.47,189,15,0,3
1,2,1,28,6031,8,12,6657.3,4103.98,0.5,186,15,1,2
1,0,2,29,5117,3,12,2282.95,121543.4,917.23,200,15,0,2
1,2,1,26,5655,3,12,885.78,1755.8,916.4,188,15,1,2
1,0,2,45,5605,59,12,4500,9086.78,28422.96,216,4,2,2
1,0,1,20,3899,7,12,690,2445,461.11,175,4,0,2
1,38,1,36,5331,44,12,974.94,500,0.5,170,21,2,2
1,0,1,38,4935,10,12,3000,7900,361.43,192,15,0,2
1,0,1,32,5878,3,12,4500,17015.2,0.5,214,15,2,3
1,0,2,24,3413,6,11,838.09,2772,1290,197,15,0,3
1,21,2,30,5939,35,12,2014,13165.78,886.63,207,15,1,3
1,2,1,32,5737,65,12,2133.35,1400,8891.26,180,15,1,2
1,0,1,28,6456,20,12,1200,1597.55,483.33,175,14,0,2
1,0,1,26,3991,44,8,3500,17859.05,0.5,194,15,0,3
1,0,1,35,6821,89,12,4200,30000,4648.18,194,2,3,2
1,1,2,34,6456,3,12,1312.91,121543.4,4272.94,198,15,4,2
1,30,2,40,11569,3,10,6500,121543.4,0.5,204,2,0,3
1,3,1,34,6762,3,12,2250,4047.38,0.5,194,15,0,2
1,33,1,24,3868,3,12,1150,500,2651.33,136,4,2,2
1,1,1,60,16805,3,9,752,915,1069.7,199,15,0,2
1,2,1,22,4325,3,12,1050,121543.4,3639.89,156,13,0,2
1,1,0,32,3656,3,12,1797.29,121543.4,6126.29,176,12,0,2
1,26,1,32,4964,21,12,7000,9472.78,5724.24,193,15,4,3
1,0,1,30,6090,33,12,18000,13935.65,4982.48,166,15,0,3
1,2,1,21,4629,3,12,1355.38,121543.4,5393.65,154,19,0,0
1,6,0,38,6304,3,3,2500,1033.13,5194.06,182,13,0,3
1,0,1,30,5056,20,12,4200,6227.02,12934.07,193,20,2,3
1,0,1,26,4591,36,12,1470.56,121543.4,1336.03,160,15,0,0
1,0,1,35,4721,3,12,1755,7381.1,5414.37,182,15,0,2
1,0,1,24,4478,10,12,1477,2292.39,0.5,161,15,1,3
1,30,1,25,4144,3,12,842.71,121543.4,1986.83,167,15,1,2
1,0,1,26,4156,3,12,846.03,121543.4,112.35,186,7,0,2
1,0,2,61,12665,3,0,30000,121543.4,17649.51,218,2,0,3
1,0,1,24,4386,16,12,2200,8643.59,0.5,156,15,0,3
1,0,1,25,4052,22,11,1131.9,2000,2925.76,188,15,0,2
1,1,2,26,3784,9,12,1205.58,1000,1934.58,188,11,0,2
1,0,1,30,5544,32,10,2001,1614.88,1561.6,207,5,0,3
1,0,1,46,4935,21,4,6500,13150,44197.31,200,14,0,3
1,2,1,23,5240,3,10,8000,3145,13721.61,190,20,1,0
1,0,2,28,3382,3,5,750,5658,1486.86,216,15,0,3
1,27,2,31,5666,20,12,4342,4252.37,0.5,230,15,1,2
1,1,1,37,3860,3,12,1982.86,121543.4,4000,179,12,0,2
1,0,1,30,4478,3,0,2500,6560.32,2026.96,175,15,0,3
1,0,1,32,4904,36,12,1200,1909.87,6006.99,166,4,0,2
1,6,1,24,5574,3,3,1428,121543.4,18340.35,203,15,1,2
1,1,1,25,5179,3,12,1000,121543.4,6258.29,169,15,0,2
1,2,1,38,3937,3,12,1325.7,121543.4,3827.73,177,11,1,2
1,24,1,28,6090,35,12,2200,3490,3270.97,190,15,0,0
1,2,1,59,5360,3,12,1500,1350.59,1392.34,199,15,0,3
1,0,1,36,3960,3,12,2824.81,121543.4,5214.75,194,15,0,2
1,6,2,43,4478,41,12,2050,1667.44,691.21,204,15,0,2
1,2,2,36,4417,10,12,1200,15610.22,0.5,223,15,1,3
1,0,1,30,7857,10,12,5522,75644.25,36917.1,212,15,1,3
1,0,2,36,4751,14,12,978,1760,5954.25,198,15,0,2
1,0,1,27,4478,3,12,1034.44,2277.57,2341.66,168,15,0,2
1,9,2,41,8039,83,12,7000,7643.11,0.5,236,15,1,3
1,0,2,25,3752,3,12,1404.18,121543.4,2739.7,188,12,0,2
1,2,1,24,5209,3,12,4900,935.59,0.5,178,15,0,2
1,2,1,24,5209,3,12,4900,935.59,0.5,178,15,0,2
1,0,1,38,6059,24,12,3909.5,1990.96,1900,191,2,1,2
1,0,2,44,6821,3,1,2000,2456,10865.68,187,22,0,3
1,2,1,28,3565,10,12,800,3506,2509.49,168,13,1,2
1,0,1,24,3718,15,12,4020,25917.64,1097.53,176,15,1,3
1,0,2,43,4782,10,12,2800,121543.4,4929.73,216,2,1,2
1,2,2,42,4325,25,12,3000,3219.69,5044.22,216,13,0,2
1,0,1,33,6821,33,12,2500,7181.41,0.5,204,15,1,2
1,0,1,27,3534,10,12,2200,15020,6870.73,208,15,1,3
1,0,1,28,3960,7,12,2000,5225.15,5188.05,211,15,0,2
1,0,1,34,4174,34,12,1750,5813.01,1507.94,182,15,1,3
1,0,1,30,3748,81,11,1729,121543.4,2789.67,199,15,4,2
1,0,1,31,6578,3,4,2501.8,5047.14,10406.95,185,13,0,3
1,24,1,45,5635,12,12,2850,4000,4730.14,190,4,1,2
1,0,1,28,3505,3,12,1129.58,704,3280.27,183,24,0,3
1,19,1,48,5360,3,11,2030,9.79,0.5,195,15,1,3
1,0,2,40,4509,13,12,1200,4911.49,2333.27,199,7,0,2
1,0,1,34,4382,3,12,1839.89,4300,4867.75,209,15,1,3
1,0,1,25,4210,3,12,1377.55,121543.4,0.5,169,11,0,2
1,2,1,36,5142,40,12,3890.38,2143.8,2202.41,194,8,2,2
1,1,1,24,4782,3,12,1170.93,3630.92,2673.7,161,15,1,2
1,8,1,53,8708,21,12,2015.03,6884.61,2618.23,185,7,0,2
1,0,2,30,6609,3,12,2315,5126.99,0.5,237,15,2,3
1,0,1,28,4509,8,12,2500,4027.72,844.51,193,20,2,3
1,2,2,25,4766,3,12,960.32,121543.4,1849.43,188,15,0,2
1,1,2,40,4445,3,12,2057.53,121543.4,10430.09,213,19,0,2
1,52,1,40,7551,19,12,1250,4806.03,0.5,202,7,2,3
1,2,2,40,4083,3,12,2325,121543.4,575.83,206,15,4,2
1,0,1,37,6031,3,12,1800,121543.4,5493.71,182,15,0,2
1,0,1,22,4021,3,12,2100,121543.4,3428.68,209,13,4,3
1,0,1,31,6790,60,0,3500,5136.45,4755.05,200,15,4,3
1,1,1,33,4205,3,12,1250,121543.4,3442.45,190,15,0,3
1,0,1,30,4721,3,11,3200,121543.4,9883.77,213,15,0,3
1,0,1,30,4721,3,11,3200,121543.4,9883.77,213,15,0,3
1,24,2,36,4721,51,0,4700,33846.22,0.5,201,15,0,3
1,0,1,46,8527,50,0,2300,40907.86,5157.46,185,15,1,3
1,1,1,32,4539,10,12,2218.94,1617,4343.5,180,12,0,2
1,0,1,26,6031,3,12,1650,121543.4,1350.99,202,15,0,2
1,0,1,29,5725,16,12,2100,2481.43,0.5,192,15,1,2
1,0,1,42,6882,14,12,2000,2069.59,0.5,178,15,1,2
1,1,2,36,6090,3,12,1100,503.78,0.5,187,15,0,0
1,0,1,31,6456,3,4,5300,33022.22,57094.38,195,7,0,3
1,0,1,32,4113,3,10,1000,1700,3329.54,194,15,0,2
1,27,1,28,4751,34,12,9879.25,11505,10548.23,192,23,3,2
1,0,1,31,3840,3,12,1400,5000,4830.33,199,8,2,3
1,2,1,30,3868,3,12,800,121543.4,136.95,194,15,0,2
1,5,1,41,7492,3,12,14788,121543.4,0.5,197,15,0,2
1,0,1,43,5482,92,0,5500,44205.99,725.41,178,15,1,3
1,2,1,55,4361,3,12,1049.03,121543.4,3914.48,194,18,1,2
1,0,1,32,5270,18,12,3380,7978.44,1214.58,219,15,1,3
1,1,1,34,5037,3,12,3533.34,121543.4,3852.28,182,20,0,2
1,25,1,33,4995,47,12,3000,7949.28,1171.95,214,15,3,3
1,21,1,37,4052,30,12,2400,3828.99,445.14,194,15,1,1
1,0,1,25,4052,3,12,1222.64,121543.4,8248.65,169,15,0,2
1,0,1,27,4203,23,12,999.84,1200,150.27,160,19,0,0
1,2,1,40,4721,3,12,3500,11133.79,7898.09,216,15,1,2
1,31,1,31,5179,3,12,800,121543.4,0.5,181,15,2,2
1,0,1,32,4295,3,12,3300,4020.66,2809.98,193,15,0,3
1,0,1,27,6578,3,12,1200,121543.4,2240.72,169,11,0,2
1,0,1,28,4052,3,12,935,121543.4,1589.3,169,15,0,2
1,0,1,35,4478,3,12,2012,121543.4,3429.84,182,15,0,2
1,0,1,48,3687,3,12,3000,2611.88,12000,197,20,4,2
1,0,1,22,3521,3,8,776.4,750,2572.84,156,15,0,2
1,4,1,38,4144,3,11,1598,400,1650.54,179,4,0,2
1,1,2,53,7186,49,12,3000,5183.84,1901.4,216,2,0,2
1,1,2,53,7186,49,12,3000,5183.84,1901.4,216,2,0,2
1,16,1,58,5087,3,0,9000,5518.2,0.5,196,15,0,3
1,16,1,58,5087,3,0,9000,5518.2,0.5,196,15,0,3
1,0,1,24,6000,32,12,1000,2510.86,2399.07,156,15,2,2
1,0,1,43,5909,93,12,13500,31554.85,4371.19,226,15,0,3
1,7,2,38,6335,3,11,12630,43556,39369.67,239,22,0,2
1,0,2,55,3742,3,12,812.1,1500,1450.72,197,16,0,2
1,23,2,35,4021,14,12,2373,5775,2803.21,214,15,0,3
1,1,1,29,3827,9,12,1691.22,500,2354.94,168,13,0,0
1,0,1,25,4113,3,12,946.95,121543.4,2348.36,164,15,0,3
1,0,1,30,4386,14,12,3000,5557.09,1624.34,191,15,1,2
1,0,1,33,5725,3,12,2612.5,2281.44,0.5,195,20,0,3
1,0,1,36,6456,3,12,6600,13613.73,0.5,201,15,0,3
1,24,1,36,7917,11,12,2321.93,1374.5,870,201,20,1,3
1,0,1,31,6182,12,11,652.52,1165,4386.18,175,20,0,2
1,0,1,33,4108,6,12,2650.22,8704.94,7381.06,197,15,0,3
1,2,1,32,3899,3,0,1500,1900,6782.33,157,15,0,2
1,0,2,30,5605,44,12,3000,10195.25,2450.73,211,6,0,2
1,2,1,37,5026,15,12,4550,1071.77,1171.41,186,15,1,3
1,26,0,35,3430,46,5,8121.78,43099.91,5060.02,195,7,2,2
1,0,1,32,3770,3,12,2183.8,121543.4,2248.19,185,15,0,3
1,0,1,58,5026,22,12,2500,4689.13,1136.24,211,15,1,2
1,0,1,33,5482,18,0,2300,50054.42,4233.38,192,13,0,3
1,0,2,50,3631,13,12,620.13,3703,2297.47,199,15,0,2
1,22,1,28,3748,39,5,3400,5900,57094.38,212,15,0,3
1,2,1,23,4935,3,12,1050,121543.4,747.35,160,2,0,0
1,0,1,35,4174,3,10,3000,7824.1,0.5,182,4,1,3
1,1,1,25,4509,3,12,1300,1085,2204.51,169,15,0,2
1,1,2,27,3532,6,12,932.66,3464.63,4861.33,194,15,0,2
1,1,2,28,4509,3,3,3000,6200,57094.38,228,15,1,3
1,0,1,27,5677,3,12,736.73,8514.62,2645.43,196,15,1,3
1,0,1,27,4386,34,4,3121.92,5209.9,2013.44,206,15,2,3
1,25,1,24,3744,17,1,6500,2090,15.77,161,14,1,3
1,13,1,31,5148,4,11,1400,3715.43,5245.43,199,7,1,3
1,1,1,38,5605,54,12,904.32,1650,1955.38,196,15,1,2
1,29,1,33,3534,24,2,3000,21263.36,22006.7,214,20,1,3
1,0,2,47,4205,6,12,1300,9844,1861.55,219,15,0,3
1,7,1,32,5179,24,12,2666.46,5441.88,4968.47,193,4,0,3
1,7,1,39,5087,16,12,1299.25,6240.77,1292.21,177,15,1,2
1,8,1,39,5452,42,12,1502,3143.43,1105.68,179,15,1,2
1,0,1,34,4478,2,12,2100,121543.4,0.5,214,2,0,3
1,2,1,34,3882,7,12,1199.77,500,4294.83,177,15,0,2
1,0,1,26,6151,12,12,4500,8390.98,2645.79,205,15,2,3
1,0,1,25,3718,9,12,2927.97,1500,2094.7,194,2,0,3
1,0,1,55,6090,3,9,2100,2378.8,0.5,230,15,0,1
1,0,1,36,4598,6,12,2300,121543.4,1501.17,194,12,0,2
1,25,2,39,4682,22,12,1008.26,1440,246.55,196,14,2,2
1,2,2,43,6578,3,6,7375.73,121543.4,0.5,235,23,0,0
1,8,1,30,7066,22,12,750,1431.14,642.76,195,7,3,3
1,0,1,42,5103,3,12,1346.03,121543.4,7201.02,185,19,0,2
1,1,1,39,4347,3,12,1268.09,121543.4,2147.39,177,12,0,2
1,0,1,37,3897,3,12,1061.08,121543.4,2122.3,177,20,0,2
1,0,1,42,4144,23,12,3390,852.44,852.44,198,25,0,3
1,0,1,56,5087,7,12,3000,240.22,0.5,214,4,0,3
1,23,2,64,9012,3,12,3000,121543.4,2651.43,228,15,1,2
1,0,1,28,3766,8,12,880,500,3315.88,166,13,0,0
1,16,1,47,5725,3,12,3054.39,121543.4,102.99,197,7,1,2
1,0,0,23,4660,31,4,1309.46,5598.73,7019.36,157,15,2,2
1,0,2,51,7308,98,12,4500,24694.21,26570.29,216,7,0,2
1,2,1,27,4325,3,12,2500,121543.4,0.5,186,15,0,2
1,0,1,30,5360,24,12,6700,41113.55,46059.01,200,15,0,3
1,24,1,32,4539,28,9,1500,4532.53,1033.46,178,15,2,3
1,0,2,40,4448,26,12,2081.97,800,25407.78,216,11,1,2
1,0,1,48,11569,17,0,5500,15019.51,1998.91,185,15,0,3
1,1,1,31,4116,3,12,744.16,2650,1542.89,175,15,2,2
1,2,1,22,3534,3,12,1200,2080,372.17,178,15,0,3
1,0,1,24,4964,3,12,1400,121543.4,3050.13,171,15,0,2
1,0,1,41,5240,40,12,2800,20384,17758.64,205,15,1,3
1,2,1,27,4325,3,12,900,3240,2225.1,162,13,0,2
1,0,1,29,4721,25,12,3100,9029.14,2253.52,200,15,1,3
1,0,2,36,3849,7,12,1051.78,2728,4551.16,189,25,0,2
1,0,2,33,4436,39,12,870.07,2249.52,3997.4,194,15,0,2
1,8,1,41,8588,98,0,6357,121543.4,4042.44,177,15,1,2
1,2,2,48,6762,3,12,2038.83,121543.4,1151.11,204,12,1,2
1,0,1,24,3800,3,12,1625.44,3670.96,5434.41,161,15,1,3
1,0,1,36,4233,23,6,2450,6451.41,457.06,195,11,2,3
1,20,1,22,4144,26,12,2000,500,11971.8,197,20,4,3
1,0,2,63,4995,24,12,1600,8928.72,355.57,235,15,1,0
1,0,1,48,5909,88,9,2000,8096.91,778.7,173,15,0,3
1,1,1,26,4598,11,12,1100,2630.65,2094.09,169,15,0,2
1,0,1,23,4144,3,12,1245.44,121543.4,500.55,156,15,0,2
1,0,1,43,4137,3,12,706.38,121543.4,2451.76,180,11,0,2
1,0,1,30,4389,3,1,2200,735,2483.51,214,15,1,3
1,0,1,23,3017,3,12,1100,121543.4,3561.52,159,5,1,3
1,7,1,36,4843,3,12,800,36266.08,0.5,204,15,1,3
1,24,1,34,4264,17,12,980.45,2640,5163.62,177,15,1,2
1,0,1,27,4935,17,12,5500,12472.51,1190.98,201,15,1,3
1,0,1,25,3687,3,12,969.2,121543.4,5731.19,158,12,0,2
1,0,1,41,5360,3,12,2400,2950.32,0.5,197,15,0,2
1,0,1,42,13761,3,11,1060,121543.4,14890.18,207,15,0,3
1,6,1,31,5117,3,12,2681,7042.46,4265.38,185,15,3,2
1,1,0,46,4879,3,12,2400,121543.4,2215.46,198,12,0,2
1,2,2,28,4144,3,11,548.65,250,2058.21,194,7,0,2
